Time (s),C2 (V)
22.99,3.314139880240466
23,3.317811534709968
23.01,3.317811534709968
23.02,3.317811534709968
23.03,3.317811534709968
23.04,3.317811534709968
23.05,3.314139880240466
23.06,3.314139880240466
23.07,3.314139880240466
23.08,3.314139880240466
23.09,3.314139880240466
23.1,3.314139880240466
23.11,3.314139880240466
23.12,3.317811534709968
23.13,3.317811534709968
23.14,3.317811534709968
23.15,3.314139880240466
23.16,3.314139880240466
23.17,3.314139880240466
23.18,3.314139880240466
23.19,3.317811534709968
23.2,3.314139880240466
23.21,3.317811534709968
23.22,3.317811534709968
23.23,3.314139880240466
23.24,3.317811534709968
23.25,3.317811534709968
23.26,3.317811534709968
23.27,3.317811534709968
23.28,3.317811534709968
23.29,3.317811534709968
23.3,3.317811534709968
23.31,3.317811534709968
23.32,3.317811534709968
23.33,3.317811534709968
23.34,3.317811534709968
23.35,3.317811534709968
23.36,3.317811534709968
23.37,3.317811534709968
23.38,3.317811534709968
23.39,3.317811534709968
23.4,3.317811534709968
23.41,3.317811534709968
23.42,3.317811534709968
23.43,3.317811534709968
23.44,3.317811534709968
23.45,3.317811534709968
23.46,3.317811534709968
23.47,3.317811534709968
23.48,3.317811534709968
23.49,3.317811534709968
23.5,3.317811534709968
23.51,3.317811534709968
23.52,3.317811534709968
23.53,3.317811534709968
23.54,3.317811534709968
23.55,3.317811534709968
23.56,3.317811534709968
23.57,3.314139880240466
23.58,3.317811534709968
23.59,3.317811534709968
23.6,3.317811534709968
23.61,3.317811534709968
23.62,3.317811534709968
23.63,3.317811534709968
23.64,3.317811534709968
23.65,3.317811534709968
23.66,3.317811534709968
23.67,3.317811534709968
23.68,3.317811534709968
23.69,3.317811534709968
23.7,3.317811534709968
23.71,3.317811534709968
23.72,3.317811534709968
23.73,3.317811534709968
23.74,3.317811534709968
23.75,3.317811534709968
23.76,3.317811534709968
23.77,3.317811534709968
23.78,3.317811534709968
23.79,3.317811534709968
23.8,3.317811534709968
23.81,3.317811534709968
23.82,3.317811534709968
23.83,3.317811534709968
23.84,3.317811534709968
23.85,3.317811534709968
23.86,3.317811534709968
23.87,3.317811534709968
23.88,3.317811534709968
23.89,3.317811534709968
23.9,3.317811534709968
23.91,3.317811534709968
23.92,3.317811534709968
23.93,3.317811534709968
23.94,3.317811534709968
23.95,3.317811534709968
23.96,3.314139880240466
23.97,3.314139880240466
23.98,3.317811534709968
23.99,3.317811534709968
24,3.317811534709968
24.01,3.317811534709968
24.02,3.317811534709968
24.03,3.317811534709968
24.04,3.317811534709968
24.05,3.317811534709968
24.06,3.317811534709968
24.07,3.317811534709968
24.08,3.317811534709968
24.09,3.317811534709968
24.1,3.317811534709968
24.11,3.317811534709968
24.12,3.317811534709968
24.13,3.317811534709968
24.14,3.317811534709968
24.15,3.317811534709968
24.16,3.317811534709968
24.17,3.317811534709968
24.18,3.317811534709968
24.19,3.317811534709968
24.2,3.317811534709968
24.21,3.317811534709968
24.22,3.317811534709968
24.23,3.317811534709968
24.24,3.317811534709968
24.25,3.317811534709968
24.26,3.317811534709968
24.27,3.317811534709968
24.28,3.317811534709968
24.29,3.317811534709968
24.3,3.317811534709968
24.31,3.317811534709968
24.32,3.317811534709968
24.33,3.317811534709968
24.34,3.317811534709968
24.35,3.317811534709968
24.36,3.314139880240466
24.37,3.317811534709968
24.38,3.317811534709968
24.39,3.317811534709968
24.4,3.317811534709968
24.41,3.317811534709968
24.42,3.317811534709968
24.43,3.317811534709968
24.44,3.317811534709968
24.45,3.317811534709968
24.46,3.317811534709968
24.47,3.317811534709968
24.48,3.317811534709968
24.49,3.317811534709968
24.5,3.317811534709968
24.51,3.317811534709968
24.52,3.317811534709968
24.53,3.317811534709968
24.54,3.317811534709968
24.55,3.317811534709968
24.56,3.317811534709968
24.57,3.314139880240466
24.58,3.317811534709968
24.59,3.314139880240466
24.6,3.317811534709968
24.61,3.317811534709968
24.62,3.317811534709968
24.63,3.317811534709968
24.64,3.317811534709968
24.65,3.317811534709968
24.66,3.317811534709968
24.67,3.317811534709968
24.68,3.317811534709968
24.69,3.317811534709968
24.7,3.317811534709968
24.71,3.317811534709968
24.72,3.317811534709968
24.73,3.317811534709968
24.74,3.317811534709968
24.75,3.314139880240466
24.76,3.314139880240466
24.77,3.317811534709968
24.78,3.317811534709968
24.79,3.317811534709968
24.8,3.317811534709968
24.81,3.317811534709968
24.82,3.317811534709968
24.83,3.317811534709968
24.84,3.317811534709968
24.85,3.317811534709968
24.86,3.317811534709968
24.87,3.317811534709968
24.88,3.317811534709968
24.89,3.317811534709968
24.9,3.317811534709968
24.91,3.317811534709968
24.92,3.317811534709968
24.93,3.317811534709968
24.94,3.317811534709968
24.95,3.317811534709968
24.96,3.317811534709968
24.97,3.317811534709968
24.98,3.317811534709968
24.99,3.317811534709968
25,3.317811534709968
25.01,3.317811534709968
25.02,3.317811534709968
25.03,3.317811534709968
25.04,3.317811534709968
25.05,3.317811534709968
25.06,3.317811534709968
25.07,3.317811534709968
25.08,3.314139880240466
25.09,3.314139880240466
25.1,3.314139880240466
25.11,3.317811534709968
25.12,3.317811534709968
25.13,3.317811534709968
25.14,3.314139880240466
25.15,3.314139880240466
25.16,3.317811534709968
25.17,3.314139880240466
25.18,3.314139880240466
25.19,3.317811534709968
25.2,3.317811534709968
25.21,3.317811534709968
25.22,3.317811534709968
25.23,3.317811534709968
25.24,3.314139880240466
25.25,3.314139880240466
25.26,3.314139880240466
25.27,3.314139880240466
25.28,3.317811534709968
25.29,3.317811534709968
25.3,3.317811534709968
25.31,3.317811534709968
25.32,3.317811534709968
25.33,3.317811534709968
25.34,3.317811534709968
25.35,3.317811534709968
25.36,3.317811534709968
25.37,3.317811534709968
25.38,3.317811534709968
25.39,3.317811534709968
25.4,3.317811534709968
25.41,3.317811534709968
25.42,3.317811534709968
25.43,3.317811534709968
25.44,3.317811534709968
25.45,3.317811534709968
25.46,3.317811534709968
25.47,3.317811534709968
25.48,3.317811534709968
25.49,3.317811534709968
25.5,3.317811534709968
25.51,3.317811534709968
25.52,3.317811534709968
25.53,3.317811534709968
25.54,3.314139880240466
25.55,0.3327564510053373
25.56,0.002307548750212147
25.57,0.002307548750212147
25.58,0.002307548750212147
25.59,0.002307548750212147
25.6,0.002307548750212147
25.61,0.002307548750212147
25.62,0.002307548750212147
25.63,0.002307548750212147
25.64,0.002307548750212147
25.65,0.002307548750212147
25.66,0.002307548750212147
25.67,0.002307548750212147
25.68,0.002307548750212147
25.69,0.002307548750212147
25.7,0.002307548750212147
25.71,0.002307548750212147
25.72,0.002307548750212147
25.73,0.002307548750212147
25.74,0.002307548750212147
25.75,0.002307548750212147
25.76,0.002307548750212147
25.77,0.002307548750212147
25.78,0.002307548750212147
25.79,0.002307548750212147
25.8,0.002307548750212147
25.81,0.002307548750212147
25.82,0.002307548750212147
25.83,0.002307548750212147
25.84,0.002307548750212147
25.85,0.002307548750212147
25.86,0.002307548750212147
25.87,0.002307548750212147
25.88,0.002307548750212147
25.89,0.002307548750212147
25.9,0.002307548750212147
25.91,0.002307548750212147
25.92,0.002307548750212147
25.93,0.002307548750212147
25.94,0.002307548750212147
25.95,0.002307548750212147
25.96,0.002307548750212147
25.97,0.002307548750212147
25.98,0.002307548750212147
25.99,0.002307548750212147
26,0.002307548750212147
26.01,0.002307548750212147
26.02,0.002307548750212147
26.03,0.002307548750212147
26.04,0.002307548750212147
26.05,0.002307548750212147
26.06,0.002307548750212147
26.07,0.002307548750212147
26.08,0.002307548750212147
26.09,0.002307548750212147
26.1,0.002307548750212147
26.11,0.002307548750212147
26.12,0.002307548750212147
26.13,0.002307548750212147
26.14,0.002307548750212147
26.15,0.002307548750212147
26.16,0.002307548750212147
26.17,0.002307548750212147
26.18,0.002307548750212147
26.19,0.002307548750212147
26.2,0.002307548750212147
26.21,0.002307548750212147
26.22,0.002307548750212147
26.23,0.002307548750212147
26.24,0.002307548750212147
26.25,0.002307548750212147
26.26,0.002307548750212147
26.27,0.002307548750212147
26.28,0.002307548750212147
26.29,0.002307548750212147
26.3,0.002307548750212147
26.31,0.002307548750212147
26.32,0.002307548750212147
26.33,0.002307548750212147
26.34,0.002307548750212147
26.35,0.002307548750212147
26.36,0.002307548750212147
26.37,0.002307548750212147
26.38,0.002307548750212147
26.39,0.002307548750212147
26.4,0.002307548750212147
26.41,0.002307548750212147
26.42,0.002307548750212147
26.43,0.002307548750212147
26.44,0.002307548750212147
26.45,0.002307548750212147
26.46,0.002307548750212147
26.47,0.002307548750212147
26.48,0.002307548750212147
26.49,0.002307548750212147
26.5,0.002307548750212147
26.51,0.002307548750212147
26.52,0.002307548750212147
26.53,0.002307548750212147
26.54,0.002307548750212147
26.55,0.002307548750212147
26.56,0.002307548750212147
26.57,0.002307548750212147
26.58,0.002307548750212147
26.59,0.002307548750212147
26.6,0.002307548750212147
26.61,0.002307548750212147
26.62,0.002307548750212147
26.63,0.002307548750212147
26.64,0.002307548750212147
26.65,0.002307548750212147
26.66,0.002307548750212147
26.67,0.002307548750212147
26.68,0.002307548750212147
26.69,0.002307548750212147
26.7,0.002307548750212147
26.71,0.002307548750212147
26.72,0.002307548750212147
26.73,0.002307548750212147
26.74,0.002307548750212147
26.75,0.002307548750212147
26.76,0.002307548750212147
26.77,0.002307548750212147
26.78,0.002307548750212147
26.79,0.002307548750212147
26.8,0.002307548750212147
26.81,0.002307548750212147
26.82,0.002307548750212147
26.83,0.002307548750212147
26.84,0.002307548750212147
26.85,0.002307548750212147
26.86,0.002307548750212147
26.87,0.002307548750212147
26.88,0.002307548750212147
26.89,0.002307548750212147
26.9,0.002307548750212147
26.91,0.002307548750212147
26.92,0.002307548750212147
26.93,0.002307548750212147
26.94,0.002307548750212147
26.95,0.002307548750212147
26.96,0.002307548750212147
26.97,0.002307548750212147
26.98,0.002307548750212147
26.99,0.002307548750212147
27,0.002307548750212147
27.01,0.002307548750212147
27.02,0.002307548750212147
27.03,0.002307548750212147
27.04,0.002307548750212147
27.05,0.002307548750212147
27.06,0.002307548750212147
27.07,0.002307548750212147
27.08,0.002307548750212147
27.09,0.002307548750212147
27.1,0.002307548750212147
27.11,0.002307548750212147
27.12,0.002307548750212147
27.13,0.002307548750212147
27.14,0.002307548750212147
27.15,0.002307548750212147
27.16,0.002307548750212147
27.17,0.002307548750212147
27.18,0.002307548750212147
27.19,0.002307548750212147
27.2,0.002307548750212147
27.21,0.002307548750212147
27.22,0.002307548750212147
27.23,0.002307548750212147
27.24,0.002307548750212147
27.25,0.002307548750212147
27.26,0.002307548750212147
27.27,0.002307548750212147
27.28,0.002307548750212147
27.29,0.002307548750212147
27.3,0.002307548750212147
27.31,0.002307548750212147
27.32,0.002307548750212147
27.33,0.002307548750212147
27.34,0.002307548750212147
27.35,0.002307548750212147
27.36,0.002307548750212147
27.37,0.002307548750212147
27.38,0.002307548750212147
27.39,0.002307548750212147
27.4,0.002307548750212147
27.41,0.002307548750212147
27.42,0.002307548750212147
27.43,0.002307548750212147
27.44,0.002307548750212147
27.45,0.002307548750212147
27.46,0.002307548750212147
27.47,0.002307548750212147
27.48,0.002307548750212147
27.49,0.002307548750212147
27.5,0.002307548750212147
27.51,0.002307548750212147
27.52,0.002307548750212147
27.53,0.002307548750212147
27.54,0.002307548750212147
27.55,0.002307548750212147
27.56,0.002307548750212147
27.57,0.002307548750212147
27.58,0.002307548750212147
27.59,0.002307548750212147
27.6,0.002307548750212147
27.61,0.002307548750212147
27.62,0.002307548750212147
27.63,0.002307548750212147
27.64,0.002307548750212147
27.65,0.002307548750212147
27.66,0.002307548750212147
27.67,0.002307548750212147
27.68,0.002307548750212147
27.69,0.002307548750212147
27.7,0.002307548750212147
27.71,0.002307548750212147
27.72,0.002307548750212147
27.73,0.002307548750212147
27.74,0.002307548750212147
27.75,0.002307548750212147
27.76,0.002307548750212147
27.77,0.002307548750212147
27.78,0.002307548750212147
27.79,0.002307548750212147
27.8,0.002307548750212147
27.81,0.002307548750212147
27.82,0.002307548750212147
27.83,0.002307548750212147
27.84,0.002307548750212147
27.85,0.002307548750212147
27.86,0.002307548750212147
27.87,0.002307548750212147
27.88,0.002307548750212147
27.89,0.002307548750212147
27.9,0.002307548750212147
27.91,0.002307548750212147
27.92,0.002307548750212147
27.93,0.002307548750212147
27.94,0.002307548750212147
27.95,0.002307548750212147
27.96,0.002307548750212147
27.97,0.002307548750212147
27.98,0.002307548750212147
27.99,0.002307548750212147
28,0.002307548750212147
28.01,0.002307548750212147
28.02,0.002307548750212147
28.03,0.002307548750212147
28.04,0.002307548750212147
28.05,0.002307548750212147
28.06,0.002307548750212147
28.07,0.002307548750212147
28.08,0.002307548750212147
28.09,0.002307548750212147
28.1,0.002307548750212147
28.11,0.002307548750212147
28.12,0.002307548750212147
28.13,0.002307548750212147
28.14,0.002307548750212147
28.15,0.002307548750212147
28.16,0.002307548750212147
28.17,0.002307548750212147
28.18,0.002307548750212147
28.19,0.002307548750212147
28.2,0.002307548750212147
28.21,0.002307548750212147
28.22,0.002307548750212147
28.23,0.002307548750212147
28.24,0.002307548750212147
28.25,0.002307548750212147
28.26,0.002307548750212147
28.27,0.002307548750212147
28.28,0.002307548750212147
28.29,0.002307548750212147
28.3,0.002307548750212147
28.31,0.002307548750212147
28.32,0.002307548750212147
28.33,0.002307548750212147
28.34,0.002307548750212147
28.35,0.002307548750212147
28.36,0.002307548750212147
28.37,0.002307548750212147
28.38,0.002307548750212147
28.39,0.002307548750212147
28.4,0.002307548750212147
28.41,0.002307548750212147
28.42,0.002307548750212147
28.43,0.002307548750212147
28.44,0.002307548750212147
28.45,0.002307548750212147
28.46,0.002307548750212147
28.47,0.002307548750212147
28.48,0.002307548750212147
28.49,0.002307548750212147
28.5,0.002307548750212147
28.51,0.002307548750212147
28.52,0.002307548750212147
28.53,0.002307548750212147
28.54,0.002307548750212147
28.55,0.002307548750212147
28.56,0.002307548750212147
28.57,0.002307548750212147
28.58,0.002307548750212147
28.59,0.002307548750212147
28.6,0.002307548750212147
28.61,0.002307548750212147
28.62,0.002307548750212147
28.63,0.002307548750212147
28.64,0.002307548750212147
28.65,0.002307548750212147
28.66,0.002307548750212147
28.67,0.002307548750212147
28.68,0.002307548750212147
28.69,0.002307548750212147
28.7,-0.001364105719289244
28.71,0.002307548750212147
28.72,0.002307548750212147
28.73,0.002307548750212147
28.74,0.002307548750212147
28.75,0.002307548750212147
28.76,0.002307548750212147
28.77,0.002307548750212147
28.78,0.002307548750212147
28.79,0.002307548750212147
28.8,0.002307548750212147
28.81,0.002307548750212147
28.82,0.002307548750212147
28.83,0.002307548750212147
28.84,0.002307548750212147
28.85,0.002307548750212147
28.86,0.002307548750212147
28.87,0.002307548750212147
28.88,0.002307548750212147
28.89,0.002307548750212147
28.9,0.002307548750212147
28.91,0.002307548750212147
28.92,0.002307548750212147
28.93,0.002307548750212147
28.94,0.002307548750212147
28.95,0.002307548750212147
28.96,0.002307548750212147
28.97,0.002307548750212147
28.98,0.002307548750212147
28.99,0.002307548750212147
29,0.002307548750212147
29.01,0.002307548750212147
29.02,0.002307548750212147
29.03,0.002307548750212147
29.04,0.002307548750212147
29.05,0.002307548750212147
29.06,0.002307548750212147
29.07,0.002307548750212147
29.08,0.002307548750212147
29.09,-0.001364105719289244
29.1,0.002307548750212147
29.11,0.002307548750212147
29.12,0.002307548750212147
29.13,0.002307548750212147
29.14,0.002307548750212147
29.15,0.002307548750212147
29.16,0.002307548750212147
29.17,0.002307548750212147
29.18,0.002307548750212147
29.19,0.002307548750212147
29.2,0.002307548750212147
29.21,0.002307548750212147
29.22,0.002307548750212147
29.23,0.002307548750212147
29.24,0.002307548750212147
29.25,0.002307548750212147
29.26,0.002307548750212147
29.27,0.002307548750212147
29.28,0.002307548750212147
29.29,0.002307548750212147
29.3,0.002307548750212147
29.31,0.002307548750212147
29.32,0.002307548750212147
29.33,0.002307548750212147
29.34,0.002307548750212147
29.35,0.002307548750212147
29.36,0.002307548750212147
29.37,0.002307548750212147
29.38,0.002307548750212147
29.39,0.002307548750212147
29.4,0.002307548750212147
29.41,0.002307548750212147
29.42,0.002307548750212147
29.43,0.002307548750212147
29.44,0.002307548750212147
29.45,0.002307548750212147
29.46,0.002307548750212147
29.47,0.002307548750212147
29.48,0.002307548750212147
29.49,0.002307548750212147
29.5,0.002307548750212147
29.51,0.002307548750212147
29.52,0.002307548750212147
29.53,0.002307548750212147
29.54,0.002307548750212147
29.55,0.002307548750212147
29.56,0.002307548750212147
29.57,0.002307548750212147
29.58,0.002307548750212147
29.59,0.002307548750212147
29.6,0.002307548750212147
29.61,0.002307548750212147
29.62,0.002307548750212147
29.63,0.002307548750212147
29.64,0.002307548750212147
29.65,0.002307548750212147
29.66,0.002307548750212147
29.67,0.002307548750212147
29.68,0.002307548750212147
29.69,0.002307548750212147
29.7,0.002307548750212147
29.71,0.002307548750212147
29.72,0.002307548750212147
29.73,0.002307548750212147
29.74,0.002307548750212147
29.75,0.002307548750212147
29.76,0.002307548750212147
29.77,0.002307548750212147
29.78,0.002307548750212147
29.79,0.002307548750212147
29.8,0.002307548750212147
29.81,0.002307548750212147
29.82,0.002307548750212147
29.83,0.002307548750212147
29.84,0.002307548750212147
29.85,0.002307548750212147
29.86,0.002307548750212147
29.87,0.002307548750212147
29.88,0.002307548750212147
29.89,0.002307548750212147
29.9,0.002307548750212147
29.91,0.002307548750212147
29.92,0.002307548750212147
29.93,0.002307548750212147
29.94,0.002307548750212147
29.95,0.002307548750212147
29.96,0.002307548750212147
29.97,0.002307548750212147
29.98,0.002307548750212147
29.99,0.002307548750212147
30,0.002307548750212147
30.01,0.002307548750212147
30.02,0.002307548750212147
30.03,0.002307548750212147
30.04,0.002307548750212147
30.05,0.002307548750212147
30.06,0.002307548750212147
30.07,0.002307548750212147
30.08,0.002307548750212147
30.09,0.002307548750212147
30.1,0.002307548750212147
30.11,0.002307548750212147
30.12,0.002307548750212147
30.13,0.002307548750212147
30.14,0.002307548750212147
30.15,0.002307548750212147
30.16,0.002307548750212147
30.17,0.002307548750212147
30.18,0.002307548750212147
30.19,0.002307548750212147
30.2,0.002307548750212147
30.21,0.002307548750212147
30.22,0.002307548750212147
30.23,0.002307548750212147
30.24,0.002307548750212147
30.25,0.002307548750212147
30.26,0.002307548750212147
30.27,0.002307548750212147
30.28,0.002307548750212147
30.29,0.002307548750212147
30.3,0.002307548750212147
30.31,0.002307548750212147
30.32,0.002307548750212147
30.33,0.002307548750212147
30.34,0.002307548750212147
30.35,0.002307548750212147
30.36,0.002307548750212147
30.37,0.002307548750212147
30.38,0.002307548750212147
30.39,0.002307548750212147
30.4,0.002307548750212147
30.41,0.002307548750212147
30.42,0.002307548750212147
30.43,0.002307548750212147
30.44,0.002307548750212147
30.45,0.002307548750212147
30.46,0.002307548750212147
30.47,0.002307548750212147
30.48,0.002307548750212147
30.49,0.002307548750212147
30.5,0.002307548750212147
30.51,0.002307548750212147
30.52,0.002307548750212147
30.53,0.002307548750212147
30.54,0.002307548750212147
30.55,0.002307548750212147
30.56,0.002307548750212147
30.57,0.002307548750212147
30.58,0.002307548750212147
30.59,0.002307548750212147
30.6,0.002307548750212147
30.61,0.002307548750212147
30.62,0.002307548750212147
30.63,0.002307548750212147
30.64,0.002307548750212147
30.65,0.002307548750212147
30.66,0.002307548750212147
30.67,-0.001364105719289244
30.68,0.002307548750212147
30.69,0.002307548750212147
30.7,0.002307548750212147
30.71,0.002307548750212147
30.72,0.002307548750212147
30.73,0.002307548750212147
30.74,0.002307548750212147
30.75,0.002307548750212147
30.76,0.002307548750212147
30.77,0.002307548750212147
30.78,0.002307548750212147
30.79,0.002307548750212147
30.8,0.002307548750212147
30.81,0.002307548750212147
30.82,0.002307548750212147
30.83,0.002307548750212147
30.84,0.002307548750212147
30.85,0.002307548750212147
30.86,0.002307548750212147
30.87,0.002307548750212147
30.88,0.002307548750212147
30.89,0.002307548750212147
30.9,0.002307548750212147
30.91,0.002307548750212147
30.92,0.002307548750212147
30.93,0.002307548750212147
30.94,0.002307548750212147
30.95,0.002307548750212147
30.96,0.002307548750212147
30.97,0.002307548750212147
30.98,0.002307548750212147
30.99,0.002307548750212147
31,0.002307548750212147
31.01,0.002307548750212147
31.02,0.002307548750212147
31.03,0.002307548750212147
31.04,0.002307548750212147
31.05,-0.001364105719289244
31.06,-0.001364105719289244
31.07,-0.001364105719289244
31.08,0.002307548750212147
31.09,-0.001364105719289244
31.1,-0.001364105719289244
31.11,0.002307548750212147
31.12,0.002307548750212147
31.13,0.002307548750212147
31.14,0.002307548750212147
31.15,0.002307548750212147
31.16,0.002307548750212147
31.17,0.002307548750212147
31.18,0.002307548750212147
31.19,0.002307548750212147
31.2,0.002307548750212147
31.21,0.002307548750212147
31.22,0.002307548750212147
31.23,0.002307548750212147
31.24,0.002307548750212147
31.25,0.002307548750212147
31.26,0.002307548750212147
31.27,0.002307548750212147
31.28,0.002307548750212147
31.29,0.002307548750212147
31.3,0.002307548750212147
31.31,0.002307548750212147
31.32,0.002307548750212147
31.33,0.002307548750212147
31.34,0.002307548750212147
31.35,0.002307548750212147
31.36,0.002307548750212147
31.37,0.002307548750212147
31.38,0.002307548750212147
31.39,0.002307548750212147
31.4,0.002307548750212147
31.41,0.002307548750212147
31.42,0.002307548750212147
31.43,0.002307548750212147
31.44,0.002307548750212147
31.45,0.002307548750212147
31.46,0.002307548750212147
31.47,0.002307548750212147
31.48,0.002307548750212147
31.49,0.002307548750212147
31.5,0.002307548750212147
31.51,0.002307548750212147
31.52,0.002307548750212147
31.53,0.002307548750212147
31.54,0.002307548750212147
31.55,0.002307548750212147
31.56,0.002307548750212147
31.57,0.002307548750212147
31.58,0.002307548750212147
31.59,0.002307548750212147
31.6,0.002307548750212147
31.61,0.002307548750212147
31.62,0.002307548750212147
31.63,0.002307548750212147
31.64,0.002307548750212147
31.65,0.002307548750212147
31.66,0.002307548750212147
31.67,0.002307548750212147
31.68,0.002307548750212147
31.69,0.002307548750212147
31.7,0.002307548750212147
31.71,0.002307548750212147
31.72,0.002307548750212147
31.73,0.002307548750212147
31.74,0.002307548750212147
31.75,0.002307548750212147
31.76,0.002307548750212147
31.77,0.002307548750212147
31.78,0.002307548750212147
31.79,0.002307548750212147
31.8,0.002307548750212147
31.81,0.002307548750212147
31.82,0.002307548750212147
31.83,0.002307548750212147
31.84,0.002307548750212147
31.85,0.002307548750212147
31.86,0.002307548750212147
31.87,0.002307548750212147
31.88,0.002307548750212147
31.89,0.002307548750212147
31.9,0.002307548750212147
31.91,0.002307548750212147
31.92,0.002307548750212147
31.93,0.002307548750212147
31.94,0.002307548750212147
31.95,0.002307548750212147
31.96,0.002307548750212147
31.97,0.002307548750212147
31.98,0.002307548750212147
31.99,0.002307548750212147
32,0.002307548750212147
32.01,0.002307548750212147
32.02,0.002307548750212147
32.03,0.002307548750212147
32.04,0.002307548750212147
32.05,0.002307548750212147
32.06,0.002307548750212147
32.07,0.002307548750212147
32.08,0.002307548750212147
32.09,0.002307548750212147
32.1,0.002307548750212147
32.11,0.002307548750212147
32.12,0.002307548750212147
32.13,0.002307548750212147
32.14,0.002307548750212147
32.15,0.002307548750212147
32.16,0.002307548750212147
32.17,0.002307548750212147
32.18,0.002307548750212147
32.19,0.002307548750212147
32.2,0.002307548750212147
32.21,0.002307548750212147
32.22,0.002307548750212147
32.23,0.002307548750212147
32.24,0.002307548750212147
32.25,0.002307548750212147
32.26,0.002307548750212147
32.27,0.002307548750212147
32.28,0.002307548750212147
32.29,0.002307548750212147
32.3,0.002307548750212147
32.31,0.002307548750212147
32.32,0.002307548750212147
32.33,0.002307548750212147
32.34,0.002307548750212147
32.35,0.002307548750212147
32.36,0.002307548750212147
32.37,0.002307548750212147
32.38,0.002307548750212147
32.39,0.002307548750212147
32.4,0.002307548750212147
32.41,0.002307548750212147
32.42,0.002307548750212147
32.43,0.002307548750212147
32.44,0.002307548750212147
32.45,0.002307548750212147
32.46,0.002307548750212147
32.47,0.002307548750212147
32.48,0.002307548750212147
32.49,0.002307548750212147
32.5,0.002307548750212147
32.51,0.002307548750212147
32.52,0.002307548750212147
32.53,0.002307548750212147
32.54,0.002307548750212147
32.55,0.002307548750212147
32.56,0.002307548750212147
32.57,0.002307548750212147
32.58,0.002307548750212147
32.59,0.002307548750212147
32.6,0.002307548750212147
32.61,0.002307548750212147
32.62,0.002307548750212147
32.63,0.002307548750212147
32.64,0.002307548750212147
32.65,0.002307548750212147
32.66,0.002307548750212147
32.67,0.002307548750212147
32.68,0.002307548750212147
32.69,0.002307548750212147
32.7,0.002307548750212147
32.71,0.002307548750212147
32.72,0.002307548750212147
32.73,0.002307548750212147
32.74,0.002307548750212147
32.75,0.002307548750212147
32.76,0.002307548750212147
32.77,0.002307548750212147
32.78,0.002307548750212147
32.79,0.002307548750212147
32.8,0.002307548750212147
32.81,0.002307548750212147
32.82,0.002307548750212147
32.83,0.002307548750212147
32.84,0.002307548750212147
32.85,0.002307548750212147
32.86,0.002307548750212147
32.87,0.002307548750212147
32.88,0.002307548750212147
32.89,0.002307548750212147
32.9,0.002307548750212147
32.91,0.002307548750212147
32.92,0.002307548750212147
32.93,0.002307548750212147
32.94,0.002307548750212147
32.95,0.002307548750212147
32.96,0.002307548750212147
32.97,0.002307548750212147
32.98,0.002307548750212147
32.99,0.002307548750212147
33,0.002307548750212147
33.01,0.002307548750212147
33.02,0.002307548750212147
33.03,0.002307548750212147
33.04,0.002307548750212147
33.05,0.002307548750212147
33.06,0.002307548750212147
33.07,0.002307548750212147
33.08,0.002307548750212147
33.09,0.002307548750212147
33.1,0.002307548750212147
33.11,0.002307548750212147
33.12,0.002307548750212147
33.13,0.002307548750212147
33.14,0.002307548750212147
33.15,0.002307548750212147
33.16,0.002307548750212147
33.17,0.002307548750212147
33.18,0.002307548750212147
33.19,0.002307548750212147
33.2,0.002307548750212147
33.21,0.002307548750212147
33.22,0.002307548750212147
33.23,0.002307548750212147
33.24,0.002307548750212147
33.25,0.002307548750212147
33.26,0.002307548750212147
33.27,0.002307548750212147
33.28,0.002307548750212147
33.29,0.002307548750212147
33.3,0.002307548750212147
33.31,0.002307548750212147
33.32,0.002307548750212147
33.33,0.002307548750212147
33.34,0.002307548750212147
33.35,0.002307548750212147
33.36,0.002307548750212147
33.37,0.002307548750212147
33.38,0.002307548750212147
33.39,0.002307548750212147
33.4,0.002307548750212147
33.41,0.002307548750212147
33.42,0.002307548750212147
33.43,0.002307548750212147
33.44,0.002307548750212147
33.45,0.002307548750212147
33.46,0.002307548750212147
33.47,0.002307548750212147
33.48,0.002307548750212147
33.49,0.002307548750212147
33.5,0.002307548750212147
33.51,0.002307548750212147
33.52,0.002307548750212147
33.53,0.002307548750212147
33.54,0.002307548750212147
33.55,0.002307548750212147
33.56,0.002307548750212147
33.57,0.002307548750212147
33.58,0.002307548750212147
33.59,0.002307548750212147
33.6,0.002307548750212147
33.61,0.002307548750212147
33.62,0.002307548750212147
33.63,0.002307548750212147
33.64,0.002307548750212147
33.65,0.002307548750212147
33.66,0.002307548750212147
33.67,0.002307548750212147
33.68,0.002307548750212147
33.69,0.002307548750212147
33.7,0.002307548750212147
33.71,0.002307548750212147
33.72,0.002307548750212147
33.73,0.002307548750212147
33.74,0.002307548750212147
33.75,0.002307548750212147
33.76,0.002307548750212147
33.77,0.002307548750212147
33.78,0.002307548750212147
33.79,0.002307548750212147
33.8,0.002307548750212147
33.81,0.002307548750212147
33.82,0.002307548750212147
33.83,0.002307548750212147
33.84,0.002307548750212147
33.85,0.002307548750212147
33.86,0.002307548750212147
33.87,0.002307548750212147
33.88,0.002307548750212147
33.89,0.002307548750212147
33.9,0.002307548750212147
33.91,0.005979203219713537
33.92,0.005979203219713537
33.93,0.002307548750212147
33.94,0.002307548750212147
