Time (s),Channel 2 (V)
-56.275,3.310468225770965
-56.25,3.314139880240466
-56.225,3.314139880240466
-56.2,3.314139880240466
-56.175,3.310468225770965
-56.15,3.310468225770965
-56.125,3.310468225770965
-56.1,3.310468225770965
-56.075,3.310468225770965
-56.05,3.310468225770965
-56.025,3.310468225770965
-56,3.310468225770965
-55.975,3.310468225770965
-55.95,3.310468225770965
-55.925,3.310468225770965
-55.9,3.310468225770965
-55.875,3.310468225770965
-55.85,3.310468225770965
-55.825,3.310468225770965
-55.8,3.310468225770965
-55.775,3.310468225770965
-55.75,3.310468225770965
-55.725,3.310468225770965
-55.7,3.310468225770965
-55.675,3.310468225770965
-55.65,3.310468225770965
-55.625,3.310468225770965
-55.6,3.310468225770965
-55.575,3.310468225770965
-55.55,3.310468225770965
-55.525,3.310468225770965
-55.5,3.310468225770965
-55.475,3.310468225770965
-55.45,3.310468225770965
-55.425,3.310468225770965
-55.4,3.310468225770965
-55.375,3.310468225770965
-55.35,3.310468225770965
-55.325,3.310468225770965
-55.3,3.310468225770965
-55.275,3.310468225770965
-55.25,3.310468225770965
-55.225,3.310468225770965
-55.2,3.310468225770965
-55.175,3.310468225770965
-55.15,3.310468225770965
-55.125,3.310468225770965
-55.1,3.310468225770965
-55.075,3.310468225770965
-55.05,3.310468225770965
-55.025,3.310468225770965
-55,3.310468225770965
-54.975,3.310468225770965
-54.95,3.314139880240466
-54.925,3.314139880240466
-54.9,3.310468225770965
-54.875,3.314139880240466
-54.85,3.310468225770965
-54.825,3.310468225770965
-54.8,3.310468225770965
-54.775,3.314139880240466
-54.75,3.314139880240466
-54.725,3.314139880240466
-54.7,3.314139880240466
-54.675,3.310468225770965
-54.65,3.314139880240466
-54.625,3.314139880240466
-54.6,3.310468225770965
-54.575,3.314139880240466
-54.55,3.314139880240466
-54.525,3.314139880240466
-54.5,3.314139880240466
-54.475,3.314139880240466
-54.45,3.310468225770965
-54.425,3.310468225770965
-54.4,3.310468225770965
-54.375,3.310468225770965
-54.35,3.310468225770965
-54.325,3.314139880240466
-54.3,3.314139880240466
-54.275,3.310468225770965
-54.25,3.310468225770965
-54.225,3.310468225770965
-54.2,3.310468225770965
-54.175,3.310468225770965
-54.15,3.310468225770965
-54.125,3.310468225770965
-54.1,3.310468225770965
-54.075,3.310468225770965
-54.05,3.310468225770965
-54.025,3.310468225770965
-54,3.310468225770965
-53.975,3.310468225770965
-53.95,3.310468225770965
-53.925,3.310468225770965
-53.9,3.310468225770965
-53.875,3.310468225770965
-53.85,3.310468225770965
-53.825,3.310468225770965
-53.8,3.310468225770965
-53.775,3.310468225770965
-53.75,3.310468225770965
-53.725,3.310468225770965
-53.7,3.310468225770965
-53.675,3.310468225770965
-53.65,3.310468225770965
-53.625,3.310468225770965
-53.6,3.310468225770965
-53.575,3.310468225770965
-53.55,3.310468225770965
-53.525,3.310468225770965
-53.5,3.310468225770965
-53.475,3.310468225770965
-53.45,3.310468225770965
-53.425,3.310468225770965
-53.4,3.310468225770965
-53.375,3.310468225770965
-53.35,3.310468225770965
-53.325,3.310468225770965
-53.3,3.310468225770965
-53.275,3.310468225770965
-53.25,3.310468225770965
-53.225,3.310468225770965
-53.2,3.310468225770965
-53.175,3.314139880240466
-53.15,3.314139880240466
-53.125,3.314139880240466
-53.1,3.314139880240466
-53.075,3.314139880240466
-53.05,3.314139880240466
-53.025,3.310468225770965
-53,3.314139880240466
-52.975,3.310468225770965
-52.95,3.310468225770965
-52.925,3.314139880240466
-52.9,3.314139880240466
-52.875,3.314139880240466
-52.85,3.314139880240466
-52.825,3.310468225770965
-52.8,3.310468225770965
-52.775,3.310468225770965
-52.75,3.310468225770965
-52.725,3.310468225770965
-52.7,3.310468225770965
-52.675,3.310468225770965
-52.65,3.310468225770965
-52.625,3.310468225770965
-52.6,3.314139880240466
-52.575,3.310468225770965
-52.55,3.314139880240466
-52.525,3.310468225770965
-52.5,3.310468225770965
-52.475,3.310468225770965
-52.45,3.310468225770965
-52.425,3.310468225770965
-52.4,3.310468225770965
-52.375,3.310468225770965
-52.35,3.310468225770965
-52.325,3.310468225770965
-52.3,3.310468225770965
-52.275,3.310468225770965
-52.25,3.310468225770965
-52.225,3.310468225770965
-52.2,3.310468225770965
-52.175,3.310468225770965
-52.15,3.310468225770965
-52.125,3.310468225770965
-52.1,3.310468225770965
-52.075,3.310468225770965
-52.05,3.310468225770965
-52.025,3.310468225770965
-52,3.310468225770965
-51.975,3.310468225770965
-51.95,3.310468225770965
-51.925,3.310468225770965
-51.9,3.310468225770965
-51.875,3.310468225770965
-51.85,3.310468225770965
-51.825,3.310468225770965
-51.8,3.310468225770965
-51.775,3.310468225770965
-51.75,3.310468225770965
-51.725,3.310468225770965
-51.7,3.310468225770965
-51.675,3.310468225770965
-51.65,3.310468225770965
-51.625,3.310468225770965
-51.6,3.310468225770965
-51.575,3.310468225770965
-51.55,3.310468225770965
-51.525,3.310468225770965
-51.5,3.310468225770965
-51.475,3.310468225770965
-51.45,3.310468225770965
-51.425,3.310468225770965
-51.4,3.310468225770965
-51.375,3.310468225770965
-51.35,3.310468225770965
-51.325,3.310468225770965
-51.3,3.310468225770965
-51.275,3.310468225770965
-51.25,3.310468225770965
-51.225,3.310468225770965
-51.2,3.310468225770965
-51.175,3.310468225770965
-51.15,3.310468225770965
-51.125,3.310468225770965
-51.1,3.310468225770965
-51.075,3.314139880240466
-51.05,3.310468225770965
-51.025,3.310468225770965
-51,3.314139880240466
-50.975,3.310468225770965
-50.95,3.310468225770965
-50.925,3.314139880240466
-50.9,3.310468225770965
-50.875,3.310468225770965
-50.85,3.310468225770965
-50.825,3.310468225770965
-50.8,3.314139880240466
-50.775,3.310468225770965
-50.75,3.310468225770965
-50.725,3.310468225770965
-50.7,3.310468225770965
-50.675,3.310468225770965
-50.65,3.310468225770965
-50.625,3.310468225770965
-50.6,3.310468225770965
-50.575,3.310468225770965
-50.55,3.310468225770965
-50.525,3.310468225770965
-50.5,3.310468225770965
-50.475,3.310468225770965
-50.45,3.310468225770965
-50.425,3.310468225770965
-50.4,3.310468225770965
-50.375,3.310468225770965
-50.35,3.310468225770965
-50.325,3.310468225770965
-50.3,3.310468225770965
-50.275,3.310468225770965
-50.25,3.310468225770965
-50.225,3.310468225770965
-50.2,3.310468225770965
-50.175,3.310468225770965
-50.15,3.310468225770965
-50.125,3.310468225770965
-50.1,3.310468225770965
-50.075,3.310468225770965
-50.05,3.310468225770965
-50.025,3.310468225770965
-50,3.310468225770965
-49.975,3.310468225770965
-49.95,3.310468225770965
-49.925,3.310468225770965
-49.9,3.310468225770965
-49.875,3.310468225770965
-49.85,3.310468225770965
-49.825,3.310468225770965
-49.8,3.310468225770965
-49.775,3.310468225770965
-49.75,3.310468225770965
-49.725,3.310468225770965
-49.7,3.310468225770965
-49.675,3.310468225770965
-49.65,3.310468225770965
-49.625,3.310468225770965
-49.6,3.310468225770965
-49.575,3.310468225770965
-49.55,3.310468225770965
-49.525,3.310468225770965
-49.5,3.310468225770965
-49.475,3.310468225770965
-49.45,3.310468225770965
-49.425,3.310468225770965
-49.4,3.310468225770965
-49.375,3.310468225770965
-49.35,3.310468225770965
-49.325,3.310468225770965
-49.3,3.310468225770965
-49.275,3.310468225770965
-49.25,3.310468225770965
-49.225,3.310468225770965
-49.2,3.310468225770965
-49.175,3.310468225770965
-49.15,3.310468225770965
-49.125,3.310468225770965
-49.1,3.310468225770965
-49.075,3.310468225770965
-49.05,3.310468225770965
-49.025,3.310468225770965
-49,3.310468225770965
-48.975,3.310468225770965
-48.95,3.310468225770965
-48.925,3.310468225770965
-48.9,3.310468225770965
-48.875,3.310468225770965
-48.85,3.310468225770965
-48.825,3.310468225770965
-48.8,3.310468225770965
-48.775,3.310468225770965
-48.75,3.310468225770965
-48.725,3.310468225770965
-48.7,3.310468225770965
-48.675,3.310468225770965
-48.65,3.310468225770965
-48.625,3.310468225770965
-48.6,3.310468225770965
-48.575,3.310468225770965
-48.55,3.310468225770965
-48.525,3.310468225770965
-48.5,3.310468225770965
-48.475,3.310468225770965
-48.45,3.310468225770965
-48.425,3.310468225770965
-48.4,3.310468225770965
-48.375,3.310468225770965
-48.35,3.310468225770965
-48.325,3.310468225770965
-48.3,3.310468225770965
-48.275,3.310468225770965
-48.25,3.310468225770965
-48.225,3.310468225770965
-48.2,3.310468225770965
-48.175,3.310468225770965
-48.15,3.310468225770965
-48.125,3.310468225770965
-48.1,3.310468225770965
-48.075,3.310468225770965
-48.05,3.310468225770965
-48.025,3.310468225770965
-48,3.310468225770965
-47.975,3.310468225770965
-47.95,3.310468225770965
-47.925,3.310468225770965
-47.9,3.310468225770965
-47.875,3.310468225770965
-47.85,3.310468225770965
-47.825,3.310468225770965
-47.8,3.310468225770965
-47.775,3.310468225770965
-47.75,3.310468225770965
-47.725,3.310468225770965
-47.7,3.310468225770965
-47.675,3.310468225770965
-47.65,3.310468225770965
-47.625,3.310468225770965
-47.6,3.310468225770965
-47.575,3.310468225770965
-47.55,3.310468225770965
-47.525,3.310468225770965
-47.5,3.310468225770965
-47.475,3.310468225770965
-47.45,3.310468225770965
-47.425,3.310468225770965
-47.4,3.310468225770965
-47.375,3.310468225770965
-47.35,3.310468225770965
-47.325,3.310468225770965
-47.3,3.310468225770965
-47.275,3.310468225770965
-47.25,3.310468225770965
-47.225,3.310468225770965
-47.2,3.310468225770965
-47.175,3.310468225770965
-47.15,3.310468225770965
-47.125,3.310468225770965
-47.1,3.310468225770965
-47.075,3.310468225770965
-47.05,3.310468225770965
-47.025,3.310468225770965
-47,3.310468225770965
-46.975,3.310468225770965
-46.95,3.310468225770965
-46.925,3.310468225770965
-46.9,3.310468225770965
-46.875,3.310468225770965
-46.85,3.310468225770965
-46.825,3.310468225770965
-46.8,3.310468225770965
-46.775,3.310468225770965
-46.75,3.310468225770965
-46.725,3.310468225770965
-46.7,3.314139880240466
-46.675,3.314139880240466
-46.65,3.314139880240466
-46.625,3.314139880240466
-46.6,3.314139880240466
-46.575,3.310468225770965
-46.55,3.310468225770965
-46.525,3.310468225770965
-46.5,3.314139880240466
-46.475,3.314139880240466
-46.45,3.314139880240466
-46.425,3.314139880240466
-46.4,3.314139880240466
-46.375,3.314139880240466
-46.35,3.310468225770965
-46.325,3.310468225770965
-46.3,3.314139880240466
-46.275,3.310468225770965
-46.25,3.314139880240466
-46.225,3.314139880240466
-46.2,3.310468225770965
-46.175,3.310468225770965
-46.15,3.310468225770965
-46.125,3.310468225770965
-46.1,3.310468225770965
-46.075,3.310468225770965
-46.05,3.310468225770965
-46.025,3.310468225770965
-46,3.310468225770965
-45.975,3.310468225770965
-45.95,3.310468225770965
-45.925,3.310468225770965
-45.9,3.310468225770965
-45.875,3.310468225770965
-45.85,3.310468225770965
-45.825,3.310468225770965
-45.8,3.310468225770965
-45.775,3.310468225770965
-45.75,3.310468225770965
-45.725,3.310468225770965
-45.7,3.310468225770965
-45.675,3.310468225770965
-45.65,3.310468225770965
-45.625,3.310468225770965
-45.6,3.310468225770965
-45.575,3.310468225770965
-45.55,3.310468225770965
-45.525,3.310468225770965
-45.5,3.310468225770965
-45.475,3.310468225770965
-45.45,3.310468225770965
-45.425,3.310468225770965
-45.4,3.310468225770965
-45.375,3.310468225770965
-45.35,3.310468225770965
-45.325,3.310468225770965
-45.3,3.310468225770965
-45.275,3.310468225770965
-45.25,3.310468225770965
-45.225,3.310468225770965
-45.2,3.310468225770965
-45.175,3.310468225770965
-45.15,3.310468225770965
-45.125,3.310468225770965
-45.1,3.310468225770965
-45.075,3.310468225770965
-45.05,3.310468225770965
-45.025,3.310468225770965
-45,3.310468225770965
-44.975,3.310468225770965
-44.95,3.310468225770965
-44.925,3.310468225770965
-44.9,3.310468225770965
-44.875,3.310468225770965
-44.85,3.310468225770965
-44.825,3.310468225770965
-44.8,3.310468225770965
-44.775,3.310468225770965
-44.75,3.310468225770965
-44.725,3.310468225770965
-44.7,3.310468225770965
-44.675,3.310468225770965
-44.65,3.310468225770965
-44.625,3.310468225770965
-44.6,3.310468225770965
-44.575,3.310468225770965
-44.55,3.310468225770965
-44.525,3.310468225770965
-44.5,3.310468225770965
-44.475,3.310468225770965
-44.45,3.310468225770965
-44.425,3.310468225770965
-44.4,3.310468225770965
-44.375,3.310468225770965
-44.35,3.310468225770965
-44.325,3.310468225770965
-44.3,3.310468225770965
-44.275,3.310468225770965
-44.25,3.310468225770965
-44.225,3.310468225770965
-44.2,3.310468225770965
-44.175,3.310468225770965
-44.15,3.310468225770965
-44.125,3.310468225770965
-44.1,3.310468225770965
-44.075,3.310468225770965
-44.05,3.310468225770965
-44.025,3.310468225770965
-44,3.310468225770965
-43.975,3.310468225770965
-43.95,3.310468225770965
-43.925,3.310468225770965
-43.9,3.310468225770965
-43.875,3.310468225770965
-43.85,3.310468225770965
-43.825,3.310468225770965
-43.8,3.310468225770965
-43.775,3.310468225770965
-43.75,3.310468225770965
-43.725,3.310468225770965
-43.7,3.310468225770965
-43.675,3.310468225770965
-43.65,3.310468225770965
-43.625,3.310468225770965
-43.6,3.310468225770965
-43.575,3.310468225770965
-43.55,3.310468225770965
-43.525,3.310468225770965
-43.5,3.310468225770965
-43.475,3.310468225770965
-43.45,3.310468225770965
-43.425,3.310468225770965
-43.4,3.310468225770965
-43.375,3.310468225770965
-43.35,3.310468225770965
-43.325,3.310468225770965
-43.3,3.310468225770965
-43.275,3.310468225770965
-43.25,3.310468225770965
-43.225,3.310468225770965
-43.2,3.310468225770965
-43.175,3.310468225770965
-43.15,3.310468225770965
-43.125,3.310468225770965
-43.1,3.310468225770965
-43.075,3.310468225770965
-43.05,3.310468225770965
-43.025,3.310468225770965
-43,3.310468225770965
-42.975,3.310468225770965
-42.95,3.310468225770965
-42.925,3.310468225770965
-42.9,3.310468225770965
-42.875,3.310468225770965
-42.85,3.310468225770965
-42.825,3.310468225770965
-42.8,3.310468225770965
-42.775,3.310468225770965
-42.75,3.310468225770965
-42.725,3.310468225770965
-42.7,3.310468225770965
-42.675,3.310468225770965
-42.65,3.310468225770965
-42.625,3.310468225770965
-42.6,3.310468225770965
-42.575,3.310468225770965
-42.55,3.310468225770965
-42.525,3.310468225770965
-42.5,3.310468225770965
-42.475,3.310468225770965
-42.45,3.310468225770965
-42.425,3.310468225770965
-42.4,3.310468225770965
-42.375,3.310468225770965
-42.35,3.310468225770965
-42.325,3.310468225770965
-42.3,3.310468225770965
-42.275,3.310468225770965
-42.25,3.310468225770965
-42.225,3.310468225770965
-42.2,3.310468225770965
-42.175,3.310468225770965
-42.15,3.310468225770965
-42.125,3.310468225770965
-42.1,3.310468225770965
-42.075,3.310468225770965
-42.05,3.310468225770965
-42.025,3.310468225770965
-42,3.310468225770965
-41.975,3.310468225770965
-41.95,3.310468225770965
-41.925,3.310468225770965
-41.9,3.310468225770965
-41.875,3.310468225770965
-41.85,3.310468225770965
-41.825,3.310468225770965
-41.8,3.310468225770965
-41.775,3.310468225770965
-41.75,3.310468225770965
-41.725,3.310468225770965
-41.7,3.310468225770965
-41.675,3.310468225770965
-41.65,3.310468225770965
-41.625,3.310468225770965
-41.6,3.310468225770965
-41.575,3.310468225770965
-41.55,3.310468225770965
-41.525,3.310468225770965
-41.5,3.310468225770965
-41.475,3.310468225770965
-41.45,3.310468225770965
-41.425,3.310468225770965
-41.4,3.310468225770965
-41.375,3.310468225770965
-41.35,3.310468225770965
-41.325,3.310468225770965
-41.3,3.310468225770965
-41.275,3.310468225770965
-41.25,3.310468225770965
-41.225,3.310468225770965
-41.2,3.310468225770965
-41.175,3.310468225770965
-41.15,3.310468225770965
-41.125,3.310468225770965
-41.1,3.310468225770965
-41.075,3.310468225770965
-41.05,3.310468225770965
-41.025,3.310468225770965
-41,3.310468225770965
-40.975,3.310468225770965
-40.95,3.310468225770965
-40.925,3.310468225770965
-40.9,3.310468225770965
-40.875,3.310468225770965
-40.85,3.310468225770965
-40.825,3.310468225770965
-40.8,3.310468225770965
-40.775,3.310468225770965
-40.75,3.310468225770965
-40.725,3.310468225770965
-40.7,3.310468225770965
-40.675,3.310468225770965
-40.65,3.310468225770965
-40.625,3.310468225770965
-40.6,3.310468225770965
-40.575,3.310468225770965
-40.55,3.310468225770965
-40.525,3.310468225770965
-40.5,3.310468225770965
-40.475,3.310468225770965
-40.45,3.310468225770965
-40.425,3.310468225770965
-40.4,3.310468225770965
-40.375,3.310468225770965
-40.35,3.310468225770965
-40.325,3.310468225770965
-40.3,3.310468225770965
-40.275,3.310468225770965
-40.25,3.310468225770965
-40.225,3.310468225770965
-40.2,3.310468225770965
-40.175,3.310468225770965
-40.15,3.310468225770965
-40.125,3.310468225770965
-40.1,3.310468225770965
-40.075,3.310468225770965
-40.05,3.310468225770965
-40.025,3.310468225770965
-40,3.310468225770965
-39.975,3.310468225770965
-39.95,3.310468225770965
-39.925,3.310468225770965
-39.9,3.310468225770965
-39.875,3.310468225770965
-39.85,3.310468225770965
-39.825,3.310468225770965
-39.8,3.310468225770965
-39.775,3.310468225770965
-39.75,3.310468225770965
-39.725,3.310468225770965
-39.7,3.310468225770965
-39.675,3.310468225770965
-39.65,3.310468225770965
-39.625,3.310468225770965
-39.6,3.310468225770965
-39.575,3.310468225770965
-39.55,3.310468225770965
-39.525,3.310468225770965
-39.5,3.310468225770965
-39.475,3.310468225770965
-39.45,3.310468225770965
-39.425,3.310468225770965
-39.4,3.310468225770965
-39.375,3.310468225770965
-39.35,3.310468225770965
-39.325,3.310468225770965
-39.3,3.310468225770965
-39.275,3.310468225770965
-39.25,3.310468225770965
-39.225,3.310468225770965
-39.2,3.310468225770965
-39.175,3.310468225770965
-39.15,3.310468225770965
-39.125,3.310468225770965
-39.1,3.310468225770965
-39.075,3.310468225770965
-39.05,3.310468225770965
-39.025,3.310468225770965
-39,3.310468225770965
-38.975,3.310468225770965
-38.95,3.310468225770965
-38.925,3.310468225770965
-38.9,3.310468225770965
-38.875,3.310468225770965
-38.85,3.310468225770965
-38.825,3.310468225770965
-38.8,3.310468225770965
-38.775,3.310468225770965
-38.75,3.310468225770965
-38.725,3.310468225770965
-38.7,3.310468225770965
-38.675,3.310468225770965
-38.65,3.310468225770965
-38.625,3.310468225770965
-38.6,3.310468225770965
-38.575,3.310468225770965
-38.55,3.310468225770965
-38.525,3.310468225770965
-38.5,3.310468225770965
-38.475,3.310468225770965
-38.45,3.310468225770965
-38.425,3.310468225770965
-38.4,3.310468225770965
-38.375,3.310468225770965
-38.35,3.310468225770965
-38.325,3.310468225770965
-38.3,3.310468225770965
-38.275,3.310468225770965
-38.25,3.310468225770965
-38.225,3.310468225770965
-38.2,3.310468225770965
-38.175,3.310468225770965
-38.15,3.310468225770965
-38.125,3.310468225770965
-38.1,3.310468225770965
-38.075,3.310468225770965
-38.05,3.310468225770965
-38.025,3.310468225770965
-38,3.310468225770965
-37.975,3.310468225770965
-37.95,3.310468225770965
-37.925,3.310468225770965
-37.9,3.310468225770965
-37.875,3.310468225770965
-37.85,3.310468225770965
-37.825,3.310468225770965
-37.8,3.310468225770965
-37.775,3.310468225770965
-37.75,3.310468225770965
-37.725,3.310468225770965
-37.7,3.310468225770965
-37.675,3.310468225770965
-37.65,3.310468225770965
-37.625,3.310468225770965
-37.6,3.310468225770965
-37.575,3.310468225770965
-37.55,3.310468225770965
-37.525,3.310468225770965
-37.5,3.310468225770965
-37.475,3.310468225770965
-37.45,3.310468225770965
-37.425,3.310468225770965
-37.4,3.310468225770965
-37.375,3.310468225770965
-37.35,3.310468225770965
-37.325,3.310468225770965
-37.3,3.310468225770965
-37.275,3.310468225770965
-37.25,3.310468225770965
-37.225,3.310468225770965
-37.2,3.310468225770965
-37.175,3.310468225770965
-37.15,3.310468225770965
-37.125,3.310468225770965
-37.1,3.310468225770965
-37.075,3.310468225770965
-37.05,3.310468225770965
-37.025,3.310468225770965
-37,3.310468225770965
-36.975,3.310468225770965
-36.95,3.310468225770965
-36.925,3.310468225770965
-36.9,3.310468225770965
-36.875,3.310468225770965
-36.85,3.310468225770965
-36.825,3.310468225770965
-36.8,3.310468225770965
-36.775,3.310468225770965
-36.75,3.310468225770965
-36.725,3.310468225770965
-36.7,3.310468225770965
-36.675,3.310468225770965
-36.65,3.310468225770965
-36.625,3.310468225770965
-36.6,3.310468225770965
-36.575,3.310468225770965
-36.55,3.310468225770965
-36.525,3.310468225770965
-36.5,3.310468225770965
-36.475,3.310468225770965
-36.45,3.310468225770965
-36.425,3.310468225770965
-36.4,3.310468225770965
-36.375,3.310468225770965
-36.35,3.310468225770965
-36.325,3.310468225770965
-36.3,3.310468225770965
-36.275,3.310468225770965
-36.25,3.310468225770965
-36.225,3.310468225770965
-36.2,3.310468225770965
-36.175,3.310468225770965
-36.15,3.310468225770965
-36.125,3.310468225770965
-36.1,3.310468225770965
-36.075,3.310468225770965
-36.05,3.310468225770965
-36.025,3.310468225770965
-36,3.310468225770965
-35.975,3.310468225770965
-35.95,3.310468225770965
-35.925,3.310468225770965
-35.9,3.310468225770965
-35.875,3.310468225770965
-35.85,3.310468225770965
-35.825,3.310468225770965
-35.8,3.310468225770965
-35.775,3.310468225770965
-35.75,3.310468225770965
-35.725,3.310468225770965
-35.7,3.310468225770965
-35.675,3.310468225770965
-35.65,3.310468225770965
-35.625,3.310468225770965
-35.6,3.310468225770965
-35.575,3.310468225770965
-35.55,3.310468225770965
-35.525,3.310468225770965
-35.5,3.310468225770965
-35.475,3.310468225770965
-35.45,3.310468225770965
-35.425,3.310468225770965
-35.4,3.310468225770965
-35.375,3.310468225770965
-35.35,3.310468225770965
-35.325,3.310468225770965
-35.3,3.310468225770965
-35.275,3.310468225770965
-35.25,3.310468225770965
-35.225,3.310468225770965
-35.2,3.310468225770965
-35.175,3.310468225770965
-35.15,3.310468225770965
-35.125,3.310468225770965
-35.1,3.310468225770965
-35.075,3.310468225770965
-35.05,3.310468225770965
-35.025,3.310468225770965
-35,3.310468225770965
-34.975,3.310468225770965
-34.95,3.310468225770965
-34.925,3.310468225770965
-34.9,3.310468225770965
-34.875,3.310468225770965
-34.85,3.310468225770965
-34.825,3.310468225770965
-34.8,3.310468225770965
-34.775,3.310468225770965
-34.75,3.310468225770965
-34.725,3.310468225770965
-34.7,3.310468225770965
-34.675,3.310468225770965
-34.65,3.310468225770965
-34.625,3.314139880240466
-34.6,3.314139880240466
-34.575,3.310468225770965
-34.55,3.310468225770965
-34.525,3.310468225770965
-34.5,3.310468225770965
-34.475,3.310468225770965
-34.45,3.310468225770965
-34.425,3.310468225770965
-34.4,3.310468225770965
-34.375,3.310468225770965
-34.35,3.310468225770965
-34.325,3.310468225770965
-34.3,3.310468225770965
-34.275,3.310468225770965
-34.25,3.310468225770965
-34.225,3.310468225770965
-34.2,3.310468225770965
-34.175,3.310468225770965
-34.15,3.310468225770965
-34.125,3.310468225770965
-34.1,3.310468225770965
-34.075,3.310468225770965
-34.05,3.310468225770965
-34.025,3.310468225770965
-34,3.310468225770965
-33.975,3.310468225770965
-33.95,3.310468225770965
-33.925,3.310468225770965
-33.9,3.310468225770965
-33.875,3.310468225770965
-33.85,3.310468225770965
-33.825,3.310468225770965
-33.8,3.310468225770965
-33.775,3.310468225770965
-33.75,3.310468225770965
-33.725,3.310468225770965
-33.7,3.310468225770965
-33.675,3.310468225770965
-33.65,3.310468225770965
-33.625,3.310468225770965
-33.6,3.310468225770965
-33.575,3.310468225770965
-33.55,3.310468225770965
-33.525,3.310468225770965
-33.5,3.310468225770965
-33.475,3.310468225770965
-33.45,3.310468225770965
-33.425,3.310468225770965
-33.4,3.310468225770965
-33.375,3.310468225770965
-33.35,3.310468225770965
-33.325,3.310468225770965
-33.3,3.310468225770965
-33.275,3.310468225770965
-33.25,3.310468225770965
-33.225,3.310468225770965
-33.2,3.310468225770965
-33.175,3.310468225770965
-33.15,3.310468225770965
-33.125,3.310468225770965
-33.1,3.310468225770965
-33.075,3.310468225770965
-33.05,3.310468225770965
-33.025,3.310468225770965
-33,3.310468225770965
-32.975,3.310468225770965
-32.95,3.310468225770965
-32.925,3.310468225770965
-32.9,3.310468225770965
-32.875,3.310468225770965
-32.85,3.310468225770965
-32.825,3.310468225770965
-32.8,3.310468225770965
-32.775,3.310468225770965
-32.75,3.310468225770965
-32.725,3.310468225770965
-32.7,3.310468225770965
-32.675,3.310468225770965
-32.65,3.310468225770965
-32.625,3.310468225770965
-32.6,3.310468225770965
-32.575,3.310468225770965
-32.55,3.310468225770965
-32.525,3.310468225770965
-32.5,3.310468225770965
-32.475,3.310468225770965
-32.45,3.310468225770965
-32.425,3.310468225770965
-32.4,3.310468225770965
-32.375,3.310468225770965
-32.35,3.310468225770965
-32.325,3.310468225770965
-32.3,3.310468225770965
-32.275,3.310468225770965
-32.25,3.310468225770965
-32.225,3.310468225770965
-32.2,3.310468225770965
-32.175,3.310468225770965
-32.15,3.310468225770965
-32.125,3.310468225770965
-32.1,3.310468225770965
-32.075,3.310468225770965
-32.05,3.310468225770965
-32.025,3.310468225770965
-32,3.310468225770965
-31.975,3.310468225770965
-31.95,3.310468225770965
-31.925,3.310468225770965
-31.9,3.310468225770965
-31.875,3.310468225770965
-31.85,3.310468225770965
-31.825,3.310468225770965
-31.8,3.310468225770965
-31.775,3.310468225770965
-31.75,3.310468225770965
-31.725,3.310468225770965
-31.7,3.310468225770965
-31.675,3.310468225770965
-31.65,3.310468225770965
-31.625,3.310468225770965
-31.6,3.310468225770965
-31.575,3.310468225770965
-31.55,3.310468225770965
-31.525,3.310468225770965
-31.5,3.310468225770965
-31.475,3.310468225770965
-31.45,3.310468225770965
-31.425,3.310468225770965
-31.4,3.310468225770965
-31.375,3.310468225770965
-31.35,3.310468225770965
-31.325,3.310468225770965
-31.3,3.310468225770965
-31.275,3.310468225770965
-31.25,3.310468225770965
-31.225,3.310468225770965
-31.2,3.310468225770965
-31.175,3.310468225770965
-31.15,3.310468225770965
-31.125,3.310468225770965
-31.1,3.310468225770965
-31.075,3.310468225770965
-31.05,3.310468225770965
-31.025,3.310468225770965
-31,3.310468225770965
-30.975,3.310468225770965
-30.95,3.310468225770965
-30.925,3.310468225770965
-30.9,3.310468225770965
-30.875,3.310468225770965
-30.85,3.310468225770965
-30.825,3.310468225770965
-30.8,3.310468225770965
-30.775,3.310468225770965
-30.75,3.310468225770965
-30.725,3.310468225770965
-30.7,3.310468225770965
-30.675,3.310468225770965
-30.65,3.310468225770965
-30.625,3.310468225770965
-30.6,3.310468225770965
-30.575,3.310468225770965
-30.55,3.310468225770965
-30.525,3.310468225770965
-30.5,3.310468225770965
-30.475,3.310468225770965
-30.45,3.310468225770965
-30.425,3.310468225770965
-30.4,3.310468225770965
-30.375,3.310468225770965
-30.35,3.310468225770965
-30.325,3.310468225770965
-30.3,3.310468225770965
-30.275,3.310468225770965
-30.25,3.310468225770965
-30.225,3.310468225770965
-30.2,3.310468225770965
-30.175,3.310468225770965
-30.15,3.310468225770965
-30.125,3.310468225770965
-30.1,3.310468225770965
-30.075,3.310468225770965
-30.05,3.310468225770965
-30.025,3.310468225770965
-30,3.310468225770965
-29.975,3.310468225770965
-29.95,3.310468225770965
-29.925,3.310468225770965
-29.9,3.310468225770965
-29.875,3.310468225770965
-29.85,3.310468225770965
-29.825,3.310468225770965
-29.8,1.239655104972181
-29.775,-0.001364105719289244
-29.75,-0.001364105719289244
-29.725,-0.001364105719289244
-29.7,-0.001364105719289244
-29.675,-0.001364105719289244
-29.65,-0.001364105719289244
-29.625,-0.001364105719289244
-29.6,-0.001364105719289244
-29.575,-0.001364105719289244
-29.55,-0.001364105719289244
-29.525,-0.001364105719289244
-29.5,-0.001364105719289244
-29.475,-0.001364105719289244
-29.45,-0.001364105719289244
-29.425,-0.001364105719289244
-29.4,-0.001364105719289244
-29.375,-0.001364105719289244
